\N,,,,,
\N,RIBT,RiceBran Technologies,n/a,Consumer Non-Durables,Packaged Foods
\N,RIBTW,RiceBran Technologies,n/a,Consumer Non-Durables,Packaged Foods
\N,RELL,"Richardson Electronics, Ltd.",1983,Consumer Non-Durables,Electronic Components
\N,RIGL,"Rigel Pharmaceuticals, Inc.",2000,Health Care,Major Pharmaceuticals
\N,NAME,"Rightside Group, Ltd.",n/a,Miscellaneous,Business Services
\N,RNET,"RigNet, Inc.",2010,Consumer Services,Telecommunications Equipment
\N,RTTR,"Ritter Pharmaceuticals, Inc.",2015,Health Care,Major Pharmaceuticals
\N,RVSB,Riverview Bancorp Inc,n/a,Finance,Savings Institutions
\N,RLJE,"RLJ Entertainment, Inc.",n/a,Consumer Services,Movies/Entertainment
\N,RMGN,RMG Networks Holding Corporation,n/a,Miscellaneous,Business Services
\N,ROBO,ROBO Global Robotics and Automation Index ETF,n/a,n/a,n/a
\N,FUEL,Rocket Fuel Inc.,2013,Technology,"Computer Software: Programming, Data Processing"
\N,RMTI,"Rockwell Medical, Inc.",1998,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
\N,RCKY,"Rocky Brands, Inc.",1993,Consumer Non-Durables,Shoe Manufacturing
\N,RMCF,"Rocky Mountain Chocolate Factory, Inc.",n/a,Consumer Non-Durables,Specialty Foods
\N,ROKA,"Roka Bioscience, Inc.",2014,Capital Goods,Biotechnology: Laboratory Analytical Instruments
\N,RTNB,"root9B Holdings, Inc.",n/a,Consumer Services,Professional Services
\N,ROSG,Rosetta Genomics Ltd.,2007,Health Care,Major Pharmaceuticals
\N,ROST,"Ross Stores, Inc.",1985,Consumer Services,Clothing/Shoe/Accessory Stores
\N,RBPAA,"Royal Bancshares of Pennsylvania, Inc.",n/a,Finance,Major Banks
\N,TALL,Royal Bank Of Canada,n/a,Finance,Commercial Banks
\N,RGLD,"Royal Gold, Inc.",n/a,Basic Industries,Precious Metals
\N,RPXC,RPX Corporation,2011,Miscellaneous,Multi-Sector Companies
\N,RTIX,"RTI Surgical, Inc.",2000,Health Care,Industrial Specialties
\N,RBCN,"Rubicon Technology, Inc.",2007,Technology,Semiconductors
\N,RUSHA,"Rush Enterprises, Inc.",n/a,Consumer Durables,Automotive Aftermarket
\N,RUSHB,"Rush Enterprises, Inc.",n/a,Consumer Durables,Automotive Aftermarket
\N,RUTH,"Ruth&#39;s Hospitality Group, Inc.",2005,Consumer Services,Restaurants
\N,RXII,RXi Pharmaceuticals Corporation,n/a,Health Care,Major Pharmaceuticals
\N,RXIIW,RXi Pharmaceuticals Corporation,n/a,Health Care,Major Pharmaceuticals
\N,RYAAY,Ryanair Holdings plc,1997,Transportation,Air Freight/Delivery Services
\N,STBA,"S&T Bancorp, Inc.",n/a,Finance,Major Banks
\N,SANW,S&W Seed Company,n/a,Consumer Non-Durables,Farming/Seeds/Milling
\N,SCAC,Saban Capital Acquisition Corp.,2016,Finance,Business Services
\N,SCACU,Saban Capital Acquisition Corp.,2016,n/a,n/a
\N,SCACW,Saban Capital Acquisition Corp.,2016,Finance,Business Services
\N,SBRA,"Sabra Healthcare REIT, Inc.",n/a,Consumer Services,Real Estate Investment Trusts
\N,SBRAP,"Sabra Healthcare REIT, Inc.",n/a,Consumer Services,Real Estate Investment Trusts
\N,SABR,Sabre Corporation,2014,Technology,"Computer Software: Programming, Data Processing"
\N,SAEX,"SAExploration Holdings, Inc.",n/a,Energy,Oil & Gas Production
\N,SAFT,"Safety Insurance Group, Inc.",2002,Finance,Property-Casualty Insurers
\N,SAGE,"Sage Therapeutics, Inc.",2014,Health Care,Major Pharmaceuticals
\N,SAIA,"Saia, Inc.",n/a,Transportation,Trucking Freight/Courier Services
\N,SAJA,"Sajan, Inc.",n/a,Miscellaneous,Business Services
\N,SALM,"Salem Media Group, Inc.",1999,Consumer Services,Broadcasting
\N,SAL,"Salisbury Bancorp, Inc.",n/a,Finance,Savings Institutions
\N,SAFM,"Sanderson Farms, Inc.",1987,Consumer Non-Durables,Meat/Poultry/Fish
\N,SASR,"Sandy Spring Bancorp, Inc.",n/a,Finance,Major Banks
\N,SGMO,"Sangamo Therapeutics, Inc.",2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
\N,SANM,Sanmina Corporation,1993,Technology,Electrical Products
\N,GCVRZ,Sanofi,n/a,Health Care,Major Pharmaceuticals
\N,SPNS,Sapiens International Corporation N.V.,1992,Technology,Computer Software: Prepackaged Software
\N,SRPT,"Sarepta Therapeutics, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,SBFG,"SB Financial Group, Inc.",n/a,Finance,Major Banks
\N,SBFGP,"SB Financial Group, Inc.",n/a,Finance,Major Banks
\N,SBAC,SBA Communications Corporation,1999,Consumer Services,Telecommunications Equipment
\N,SCSC,"ScanSource, Inc.",n/a,Technology,Retail: Computer Software & Peripheral Equipment
\N,SMIT,"Schmitt Industries, Inc.",n/a,Capital Goods,Industrial Machinery/Components
\N,SCHN,"Schnitzer Steel Industries, Inc.",1993,Consumer Durables,Industrial Specialties
\N,SCHL,Scholastic Corporation,1992,Consumer Services,Books
\N,SCLN,"SciClone Pharmaceuticals, Inc.",1992,Health Care,Major Pharmaceuticals
\N,SGMS,Scientific Games Corp,n/a,Technology,EDP Services
\N,SNI,"Scripps Networks Interactive, Inc",n/a,Consumer Services,Television Services
\N,SCYX,"SCYNEXIS, Inc.",2014,Health Care,Major Pharmaceuticals
\N,SEAC,"SeaChange International, Inc.",1996,Technology,Radio And Television Broadcasting And Communications Equipment
\N,SBCF,Seacoast Banking Corporation of Florida,n/a,Finance,Major Banks
\N,STX,Seagate Technology PLC,2002,Technology,Electronic Components
\N,SHIP,Seanergy Maritime Holdings Corp,n/a,Transportation,Marine Transportation
\N,SHIPW,Seanergy Maritime Holdings Corp,n/a,Transportation,Marine Transportation
\N,SRSC,Sears Canada Inc. ,n/a,Consumer Services,Department/Specialty Retail Stores
\N,SHLD,Sears Holdings Corporation,n/a,Consumer Services,Department/Specialty Retail Stores
\N,SHLDW,Sears Holdings Corporation,n/a,Consumer Services,Department/Specialty Retail Stores
\N,SHOS,"Sears Hometown and Outlet Stores, Inc.",n/a,Consumer Services,Department/Specialty Retail Stores
\N,SPNE,SeaSpine Holdings Corporation,n/a,Health Care,Medical/Dental Instruments
\N,SGEN,"Seattle Genetics, Inc.",2001,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
\N,EYES,"Second Sight Medical Products, Inc.",2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
\N,SCWX,SecureWorks Corp.,2016,Technology,Computer Software: Prepackaged Software
\N,SNFCA,Security National Financial Corporation,n/a,Finance,Finance: Consumer Services
\N,SEIC,SEI Investments Company,1981,Finance,Investment Bankers/Brokers/Service
\N,SLCT,"Select Bancorp, Inc.",n/a,Finance,Major Banks
\N,SCSS,Select Comfort Corporation,1998,Consumer Durables,Home Furnishings
\N,SIR,Select Income REIT,n/a,Consumer Services,Real Estate Investment Trusts
\N,SELB,"Selecta Biosciences, Inc.",2016,Health Care,Major Pharmaceuticals
\N,SIGI,"Selective Insurance Group, Inc.",n/a,Finance,Property-Casualty Insurers
\N,LEDS,SemiLEDS Corporation,2010,Technology,Semiconductors
\N,SMTC,Semtech Corporation,n/a,Technology,Semiconductors
\N,SENEA,Seneca Foods Corp.,n/a,Consumer Non-Durables,Packaged Foods
\N,SENEB,Seneca Foods Corp.,n/a,Consumer Non-Durables,Packaged Foods
\N,SNES,"SenesTech, Inc.",2016,Basic Industries,Agricultural Chemicals
\N,SNH,Senior Housing Properties Trust,n/a,Consumer Services,Real Estate Investment Trusts
\N,SNHNI,Senior Housing Properties Trust,n/a,Consumer Services,Real Estate Investment Trusts
\N,SNHNL,Senior Housing Properties Trust,n/a,Consumer Services,Real Estate Investment Trusts
\N,SNMX,"Senomyx, Inc.",2004,Health Care,Biotechnology: Commercial Physical & Biological Resarch
\N,SRTS,"Sensus Healthcare, Inc.",2016,Health Care,Medical/Dental Instruments
\N,SRTSW,"Sensus Healthcare, Inc.",2016,Health Care,Medical/Dental Instruments
\N,SQBG,"Sequential Brands Group, Inc.",n/a,Consumer Non-Durables,Apparel
\N,MCRB,"Seres Therapeutics, Inc.",2015,Health Care,Major Pharmaceuticals
\N,SREV,"ServiceSource International, Inc.",2011,Miscellaneous,Business Services
\N,SFBS,"ServisFirst Bancshares, Inc.",2014,Finance,Major Banks
\N,SEV,"Sevcon, Inc.",n/a,Energy,Industrial Machinery/Components
\N,SVBI,Severn Bancorp Inc,n/a,Finance,Major Banks
\N,SGOC,"SGOCO Group, Ltd",2010,Technology,Radio And Television Broadcasting And Communications Equipment
\N,SMED,Sharps Compliance Corp,n/a,Basic Industries,Environmental Services
\N,SHSP,"SharpSpring, Inc.",n/a,Technology,Computer Software: Prepackaged Software
\N,SHEN,Shenandoah Telecommunications Co,n/a,Public Utilities,Telecommunications Equipment
\N,SHLO,"Shiloh Industries, Inc.",1993,Capital Goods,Industrial Specialties
\N,TYHT,"Shineco, Inc.",2016,Consumer Non-Durables,Farming/Seeds/Milling
\N,SHPG,Shire plc,n/a,Health Care,Major Pharmaceuticals
\N,SCVL,"Shoe Carnival, Inc.",1993,Consumer Services,Clothing/Shoe/Accessory Stores
\N,SHBI,Shore Bancshares Inc,n/a,Finance,Major Banks
\N,SHOR,"ShoreTel, Inc.",2007,Public Utilities,Telecommunications Equipment
\N,SFLY,"Shutterfly, Inc.",2006,Miscellaneous,Other Consumer Services
\N,SIFI,"SI Financial Group, Inc.",n/a,Finance,Savings Institutions
\N,SIEB,Siebert Financial Corp.,n/a,Finance,Investment Bankers/Brokers/Service
\N,SIEN,"Sientra, Inc.",2014,Health Care,Industrial Specialties
\N,BSRR,Sierra Bancorp,n/a,Finance,Major Banks
\N,SRRA,"Sierra Oncology, Inc.",2015,Health Care,Major Pharmaceuticals
\N,SWIR,"Sierra Wireless, Inc.",n/a,Technology,Radio And Television Broadcasting And Communications Equipment
\N,SIFY,Sify Technologies Limited,n/a,Technology,"Computer Software: Programming, Data Processing"
\N,SIGM,"Sigma Designs, Inc.",1986,Technology,Semiconductors
\N,SGMA,"SigmaTron International, Inc.",1994,Technology,Electrical Products
\N,SGNL,"Signal Genetics, Inc.",2014,Health Care,Medical Specialities
\N,SBNY,Signature Bank,2004,Finance,Major Banks
\N,SBNYW,Signature Bank,n/a,Finance,Major Banks
\N,SLGN,Silgan Holdings Inc.,1997,Consumer Durables,Containers/Packaging
\N,SILC,Silicom Ltd,n/a,Technology,Computer Communications Equipment
\N,SLAB,"Silicon Laboratories, Inc.",2000,Technology,Semiconductors
\N,SIMO,Silicon Motion Technology Corporation,2005,Technology,Semiconductors
\N,SPIL,"Siliconware Precision Industries Company, Ltd.",n/a,Technology,Semiconductors
\N,SSRI,Silver Standard Resources Inc.,n/a,Basic Industries,Precious Metals
\N,SAMG,Silvercrest Asset Management Group Inc.,2013,Finance,Investment Managers
\N,SFNC,Simmons First National Corporation,n/a,Finance,Major Banks
\N,SLP,"Simulations Plus, Inc.",n/a,Technology,EDP Services
\N,SINA,Sina Corporation,n/a,Technology,Computer Software: Prepackaged Software
\N,SBGI,"Sinclair Broadcast Group, Inc.",1995,Consumer Services,Broadcasting
\N,SINO,"Sino-Global Shipping America, Ltd.",n/a,Transportation,Oil Refining/Marketing
\N,SVA,"Sinovac Biotech, Ltd.",n/a,Health Care,Major Pharmaceuticals
\N,SIRI,Sirius XM Holdings Inc.,n/a,Consumer Services,Broadcasting
\N,SITO,"SITO Mobile, Ltd.",n/a,Miscellaneous,Business Services
\N,SKYS,"Sky Solar Holdings, Ltd.",2014,Public Utilities,Electric Utilities: Central
\N,SKLN,Skyline Medical Inc.,n/a,Health Care,Industrial Specialties
\N,SPU,"SkyPeople Fruit Juice, Inc.",n/a,Consumer Non-Durables,Packaged Foods
\N,SKYW,"SkyWest, Inc.",1986,Transportation,Air Freight/Delivery Services
\N,SWKS,"Skyworks Solutions, Inc.",n/a,Technology,Semiconductors
\N,SLM,SLM Corporation,n/a,Finance,Finance: Consumer Services
\N,SLMAP,SLM Corporation,n/a,Finance,Finance: Consumer Services
\N,SLMBP,SLM Corporation,n/a,Finance,Finance: Consumer Services
\N,SND,"Smart Sand, Inc.",2016,n/a,n/a
\N,SMBK,"SmartFinancial, Inc.",n/a,Finance,Major Banks
\N,SMSI,"Smith Micro Software, Inc.",1995,Technology,Computer Software: Prepackaged Software
\N,SMTX,SMTC Corporation,2000,Technology,Electrical Products
\N,LNCE,"Snyder&#39;s-Lance, Inc.",n/a,Consumer Non-Durables,Specialty Foods
\N,SRAX,"Social Reality, Inc.",n/a,Technology,Advertising
\N,SCKT,"Socket Mobile, Inc.",n/a,Technology,Computer Manufacturing
\N,SODA,SodaStream International Ltd.,2010,Consumer Durables,Consumer Electronics/Appliances
\N,SOHU,Sohu.com Inc.,n/a,Technology,EDP Services
\N,SLRC,Solar Capital Ltd.,2010,n/a,n/a
\N,SUNS,Solar Senior Capital Ltd.,n/a,n/a,n/a
\N,SEDG,"SolarEdge Technologies, Inc.",2015,Technology,Semiconductors
\N,SNGX,"Soligenix, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,SNGXW,"Soligenix, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,SONC,Sonic Corp.,1991,Consumer Services,Restaurants
\N,SOFO,"Sonic Foundry, Inc.",n/a,Technology,Radio And Television Broadcasting And Communications Equipment
\N,SNOA,"Sonoma Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,SNOAW,"Sonoma Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,SONS,"Sonus Networks, Inc.",n/a,Technology,EDP Services
\N,SPHS,"Sophiris Bio, Inc.",2013,n/a,n/a
\N,SORL,"SORL Auto Parts, Inc.",n/a,Capital Goods,Auto Parts:O.E.M.
\N,SRNE,"Sorrento Therapeutics, Inc.",n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch
\N,SOHO,Sotherly Hotels Inc.,n/a,Consumer Services,Real Estate Investment Trusts
\N,SOHOB,Sotherly Hotels Inc.,n/a,Consumer Services,Real Estate Investment Trusts
\N,SOHOM,Sotherly Hotels LP,n/a,Consumer Services,Hotels/Resorts
\N,SFBC,"Sound Financial Bancorp, Inc.",n/a,Finance,Savings Institutions
\N,SSB,South State Corporation,n/a,Finance,Major Banks
\N,SFST,"Southern First Bancshares, Inc.",n/a,Finance,Major Banks
\N,SMBC,"Southern Missouri Bancorp, Inc.",n/a,Finance,Banks
\N,SONA,"Southern National Bancorp of Virginia, Inc.",n/a,Finance,Major Banks
\N,SBSI,"Southside Bancshares, Inc.",n/a,Finance,Major Banks
\N,OKSB,"Southwest Bancorp, Inc.",1993,Finance,Major Banks
\N,SP,SP Plus Corporation,n/a,Consumer Services,Rental/Leasing Companies
\N,SPAN,"Span-America Medical Systems, Inc.",1983,Health Care,Industrial Specialties
\N,SGRP,"SPAR Group, Inc.",n/a,Miscellaneous,Business Services
\N,SPKE,"Spark Energy, Inc.",2014,Public Utilities,Power Generation
\N,ONCE,"Spark Therapeutics, Inc.",2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
\N,SPAR,"Spartan Motors, Inc.",n/a,Capital Goods,Auto Manufacturing
\N,SPTN,SpartanNash Company,n/a,Consumer Non-Durables,Food Distributors
\N,DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,n/a,n/a,n/a
\N,SPPI,"Spectrum Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,ANY,Sphere 3D Corp.,n/a,Technology,EDP Services
\N,SPEX,Spherix Incorporated,n/a,Miscellaneous,Multi-Sector Companies
\N,SPI,"SPI Energy Co., Ltd.",n/a,Technology,Semiconductors
\N,SAVE,"Spirit Airlines, Inc.",2011,Transportation,Air Freight/Delivery Services
\N,SPLK,Splunk Inc.,2012,Technology,Computer Software: Prepackaged Software
\N,SPOK,"Spok Holdings, Inc.",n/a,Public Utilities,Telecommunications Equipment
\N,SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",2014,Consumer Services,Other Specialty Stores
\N,SBPH,"Spring Bank Pharmaceuticals, Inc.",2016,Health Care,Major Pharmaceuticals
\N,FUND,"Sprott Focus Trust, Inc.",n/a,Consumer Services,Miscellaneous
\N,SFM,"Sprouts Farmers Market, Inc.",2013,Consumer Services,Food Chains
\N,SPSC,"SPS Commerce, Inc.",2010,Technology,Computer Software: Prepackaged Software
\N,SSNC,"SS&C Technologies Holdings, Inc.",2010,Technology,Computer Software: Prepackaged Software
\N,STAA,STAAR Surgical Company,n/a,Health Care,Ophthalmic Goods
\N,STAF,"Staffing 360 Solutions, Inc.",1996,Technology,Professional Services
\N,STMP,Stamps.com Inc.,1999,Miscellaneous,Business Services
\N,STLY,"Stanley Furniture Company, Inc.",n/a,Consumer Durables,Home Furnishings
\N,SPLS,"Staples, Inc.",1989,Consumer Services,Other Specialty Stores
\N,SBLK,Star Bulk Carriers Corp.,n/a,Transportation,Marine Transportation
\N,SBLKL,Star Bulk Carriers Corp.,n/a,Transportation,Marine Transportation
\N,SBUX,Starbucks Corporation,1992,Consumer Services,Restaurants
\N,STFC,State Auto Financial Corporation,1991,Finance,Property-Casualty Insurers
\N,STBZ,State Bank Financial Corporation.,n/a,Finance,Major Banks
\N,SNC,"State National Companies, Inc.",n/a,Finance,Property-Casualty Insurers
\N,STDY,SteadyMed Ltd.,2015,Health Care,Major Pharmaceuticals
\N,GASS,"StealthGas, Inc.",2005,Transportation,Marine Transportation
\N,STLD,"Steel Dynamics, Inc.",1996,Basic Industries,Steel/Iron Ore
\N,SMRT,"Stein Mart, Inc.",1992,Consumer Services,Clothing/Shoe/Accessory Stores
\N,STLR,Stellar Acquisition III Inc.,2016,Finance,Business Services
\N,STLRU,Stellar Acquisition III Inc.,2016,Finance,Business Services
\N,STLRW,Stellar Acquisition III Inc.,2016,Finance,Business Services
\N,SBOT,"Stellar Biotechnologies, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,STML,"Stemline Therapeutics, Inc.",2013,Health Care,Major Pharmaceuticals
\N,SRCL,"Stericycle, Inc.",1996,Basic Industries,Environmental Services
\N,SRCLP,"Stericycle, Inc.",n/a,Basic Industries,Environmental Services
\N,STRL,Sterling Construction Company Inc,n/a,Basic Industries,Military/Government/Technical
\N,SHOO,"Steven Madden, Ltd.",1993,Consumer Non-Durables,Shoe Manufacturing
\N,SSFN,Stewardship Financial Corp,n/a,Finance,Major Banks
\N,SYBT,"Stock Yards Bancorp, Inc.",n/a,Finance,Major Banks
\N,BANX,StoneCastle Financial Corp,n/a,n/a,n/a
\N,SGBK,Stonegate Bank,n/a,n/a,n/a
\N,SSKN,"Strata Skin Sciences, Inc.",n/a,Health Care,Medical/Dental Instruments
\N,SSYS,"Stratasys, Ltd.",1994,Technology,Computer peripheral equipment
\N,STRT,Strattec Security Corporation,n/a,Capital Goods,Auto Parts:O.E.M.
\N,STRS,"Stratus Properties, Inc.",n/a,Consumer Services,Homebuilding
\N,STRA,"Strayer Education, Inc.",1996,Consumer Services,Other Consumer Services
\N,STRM,"Streamline Health Solutions, Inc.",n/a,Technology,EDP Services
\N,SBBP,Strongbridge Biopharma plc,2015,Health Care,Major Pharmaceuticals
\N,STB,Student Transportation Inc,n/a,Transportation,Other Transportation
\N,SCMP,"Sucampo Pharmaceuticals, Inc.",2007,Health Care,Major Pharmaceuticals
\N,SUMR,"Summer Infant, Inc.",n/a,Consumer Durables,Miscellaneous manufacturing industries
\N,SMMF,"Summit Financial Group, Inc.",n/a,Finance,Major Banks
\N,SSBI,Summit State Bank,2006,n/a,n/a
\N,SMMT,Summit Therapeutics plc,2015,Health Care,Major Pharmaceuticals
\N,SNBC,"Sun Bancorp, Inc.",n/a,Finance,Commercial Banks
\N,SNHY,Sun Hydraulics Corporation,1997,Capital Goods,Metal Fabrications
\N,SNDE,Sundance Energy Australia Limited,n/a,Energy,Oil & Gas Production
\N,SNSS,"Sunesis Pharmaceuticals, Inc.",2005,Health Care,Major Pharmaceuticals
\N,STKL,"SunOpta, Inc.",n/a,Consumer Services,Farming/Seeds/Milling
\N,SPWR,SunPower Corporation,2005,Technology,Semiconductors
\N,RUN,Sunrun Inc.,2015,Capital Goods,Industrial Specialties
\N,SBCP,"Sunshine Bancorp, Inc.",2014,Finance,Savings Institutions
\N,SSH,Sunshine Heart Inc,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
\N,SUNW,"Sunworks, Inc.",n/a,Public Utilities,Telecommunications Equipment
\N,SMCI,"Super Micro Computer, Inc.",2007,Technology,Computer Manufacturing
\N,SPCB,"SuperCom, Ltd.",n/a,Technology,Semiconductors
\N,SCON,Superconductor Technologies Inc.,1993,Technology,Radio And Television Broadcasting And Communications Equipment
\N,SGC,"Superior Uniform Group, Inc.",n/a,Consumer Non-Durables,Apparel
\N,SUPN,"Supernus Pharmaceuticals, Inc.",2012,Health Care,Major Pharmaceuticals
\N,SPRT,"support.com, Inc.",2000,Technology,EDP Services
\N,SGRY,"Surgery Partners, Inc.",2015,Health Care,Hospital/Nursing Management
\N,SCAI,"Surgical Care Affiliates, Inc.",2013,Health Care,Medical Specialities
\N,SRDX,"Surmodics, Inc.",1998,Health Care,Medical/Dental Instruments
\N,SBBX,Sussex Bancorp,n/a,Finance,Major Banks
\N,SIVB,SVB Financial Group,n/a,Finance,Major Banks
\N,SIVBO,SVB Financial Group,n/a,Finance,Major Banks
\N,SYKE,"Sykes Enterprises, Incorporated",1996,Technology,EDP Services
\N,SYMC,Symantec Corporation,1989,Technology,Computer Software: Prepackaged Software
\N,SYNC,"Synacor, Inc.",2012,Technology,"Computer Software: Programming, Data Processing"
\N,SYNL,Synalloy Corporation,n/a,Basic Industries,Steel/Iron Ore
\N,SYNA,Synaptics Incorporated,2002,Technology,EDP Services
\N,SNCR,"Synchronoss Technologies, Inc.",2006,Technology,EDP Services
\N,SNDX,"Syndax Pharmaceuticals, Inc.",2016,Health Care,Major Pharmaceuticals
\N,SGYP,"Synergy Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,ELOS,Syneron Medical Ltd.,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
\N,SNPS,"Synopsys, Inc.",1992,Technology,Computer Software: Prepackaged Software
\N,SYNT,"Syntel, Inc.",1997,Technology,EDP Services
\N,SYMX,"Synthesis Energy Systems, Inc.",n/a,Basic Industries,Major Chemicals
\N,SYUT,"Synutra International, Inc.",n/a,Consumer Non-Durables,Packaged Foods
\N,SYPR,"Sypris Solutions, Inc.",n/a,Capital Goods,Industrial Machinery/Components
\N,SYRS,"Syros Pharmaceuticals, Inc.",2016,Health Care,Major Pharmaceuticals
\N,SYRX,Sysorex Global,2014,Technology,EDP Services
\N,TROW,"T. Rowe Price Group, Inc.",1986,Finance,Investment Bankers/Brokers/Service
\N,TTOO,"T2 Biosystems, Inc.",2014,Health Care,Medical/Dental Instruments
\N,TRHC,"Tabula Rasa HealthCare, Inc.",2016,Miscellaneous,Business Services
\N,TCMD,"Tactile Systems Technology, Inc.",2016,Health Care,Medical/Dental Instruments
\N,TAIT,Taitron Components Incorporated,1995,Consumer Non-Durables,Electronic Components
\N,TTWO,"Take-Two Interactive Software, Inc.",1997,Technology,Computer Software: Prepackaged Software
\N,TLND,Talend S.A.,2016,Technology,Computer Software: Prepackaged Software
\N,TNDM,"Tandem Diabetes Care, Inc.",2013,Health Care,Medical/Dental Instruments
\N,TLF,"Tandy Leather Factory, Inc.",n/a,Consumer Non-Durables,Apparel
\N,TNGO,"Tangoe, Inc.",2011,Technology,Computer Software: Prepackaged Software
\N,TANH,Tantech Holdings Ltd.,2015,Basic Industries,Major Chemicals
\N,TPIV,TapImmune Inc.,n/a,Health Care,Major Pharmaceuticals
\N,TEDU,"Tarena International, Inc.",2014,Consumer Services,Other Consumer Services
\N,TASR,"TASER International, Inc.",n/a,Capital Goods,Ordnance And Accessories
\N,TATT,TAT Technologies Ltd.,n/a,Capital Goods,Aerospace
\N,TAYD,"Taylor Devices, Inc.",n/a,Capital Goods,Industrial Machinery/Components
\N,TCPC,TCP Capital Corp.,2012,n/a,n/a
\N,AMTD,TD Ameritrade Holding Corporation,1997,Finance,Investment Bankers/Brokers/Service
\N,TEAR,TearLab Corporation,n/a,Health Care,Medical/Dental Instruments
\N,TECD,Tech Data Corporation,1986,Technology,Retail: Computer Software & Peripheral Equipment
\N,TCCO,Technical Communications Corporation,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
\N,TTGT,"TechTarget, Inc.",2007,Miscellaneous,Business Services
\N,TGLS,Tecnoglass Inc.,2012,Consumer Durables,Electronic Components
\N,TGEN,Tecogen Inc.,2014,Capital Goods,Industrial Machinery/Components
\N,TNAV,"Telenav, Inc.",2010,Capital Goods,Industrial Machinery/Components
\N,TTEC,"TeleTech Holdings, Inc.",1996,Technology,Professional Services
\N,TLGT,"Teligent, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,TENX,"Tenax Therapeutics, Inc.",n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch
\N,GLBL,"TerraForm Global, Inc.",2015,Public Utilities,Electric Utilities: Central
\N,TERP,"TerraForm Power, Inc.",2014,Public Utilities,Electric Utilities: Central
\N,TVIA,"TerraVia Holdings, Inc.",2011,Basic Industries,Major Chemicals
\N,TBNK,Territorial Bancorp Inc.,2009,Finance,Savings Institutions
\N,TSRO,"TESARO, Inc.",2012,Health Care,Major Pharmaceuticals
\N,TESO,Tesco Corporation,n/a,Energy,Metal Fabrications
\N,TSLA,"Tesla Motors, Inc.",2010,Capital Goods,Auto Manufacturing
\N,TESS,TESSCO Technologies Incorporated,1994,Consumer Non-Durables,Electronic Components
\N,TSRA,Tessera Holding Corporation ,2003,Technology,Semiconductors
\N,TTEK,"Tetra Tech, Inc.",1991,Consumer Services,Military/Government/Technical
\N,TTPH,"Tetraphase Pharmaceuticals, Inc.",2013,Health Care,Major Pharmaceuticals
\N,TCBI,"Texas Capital Bancshares, Inc.",2003,Finance,Major Banks
\N,TCBIL,"Texas Capital Bancshares, Inc.",n/a,Finance,Major Banks
\N,TCBIP,"Texas Capital Bancshares, Inc.",n/a,Finance,Major Banks
\N,TCBIW,"Texas Capital Bancshares, Inc.",n/a,Finance,Major Banks
\N,TXN,Texas Instruments Incorporated,n/a,Technology,Semiconductors
\N,TXRH,"Texas Roadhouse, Inc.",2004,Consumer Services,Restaurants
\N,TFSL,TFS Financial Corporation,n/a,Finance,Savings Institutions
\N,TGTX,"TG Therapeutics, Inc.",n/a,Health Care,Major Pharmaceuticals
\N,ABCO,The Advisory Board Company,2001,Consumer Services,Other Consumer Services
\N,ANDE,"The Andersons, Inc.",n/a,Consumer Services,Farming/Seeds/Milling
\N,TBBK,"The Bancorp, Inc.",n/a,Finance,Major Banks
\N,BONT,"The Bon-Ton Stores, Inc.",1991,Consumer Services,Department/Specialty Retail Stores
\N,CG,The Carlyle Group L.P.,2012,Finance,Investment Managers
\N,CAKE,The Cheesecake Factory Incorporated,1992,Consumer Services,Restaurants
\N,CHEF,"The Chefs&#39; Warehouse, Inc.",2011,Consumer Non-Durables,Food Distributors
\N,TCFC,The Community Financial Corporation,n/a,Finance,Major Banks
\N,DSGX,The Descartes Systems Group Inc.,n/a,Technology,Computer Software: Prepackaged Software
\N,DXYN,"The Dixie Group, Inc.",n/a,Consumer Durables,Home Furnishings
\N,ENSG,"The Ensign Group, Inc.",2007,Health Care,Hospital/Nursing Management
\N,XONE,The ExOne Company,2013,Capital Goods,Industrial Machinery/Components
\N,FINL,"The Finish Line, Inc.",1992,Consumer Services,Clothing/Shoe/Accessory Stores
